County Code,Deaths_per_100k,Number of Substance Use Facilities (As of March 2023),TotActiveMDs,Number of Mental Health Facilities (As of March 2023),MDsPerCapita,Urbanicity,Social Resilience Score,Economic Risk Score,Social Risk Score,Economic Resilience Score,Prosperity Index Score,lat,lng,% of households with broadband internet connection,ACS Total Population,Median Household Income,Percent of Popualtion Employed in Construction,Percent of Popualtion Employed in Manufacturing,Percent of Popualtion Employed in Mining and Natural Resources,Percent of Popualtion Employed in Trade Transporation and Utilities,Percent of Popualtion Employed in Trade Transportation and Utilities,Percent of Populaiton Black (non-Hispanic),Percent of Population 65+,Percent of Population Aged 15 to 64,Percent of Population Aged 25+ who Have a Bachelor's Degree or More,Percent of Population Aged 25+ who Have at Least a High School Diploma,Percent of Population Asian (non-Hispanic),Percent of Population Hispanic or Latino,Percent of Population Native American/Alaska Native (non-Hispanic),Percent of Population Native Hawaiian/Pacific Islander,Percent of Population Under 15,Percent of Population White (non-Hispanic),Percent of Residents with a Disability (Aged 18-64),Poverty Rate,Unemployment Rate
29167,,-0.1762410986,-0.2796890323,-0.1154094738,-0.5090865928,1,-0.2507838241,-0.6914650144,0.2127497474,0.5305046338,0.001096938403,37.6165,-93.4005,0.5409496241,-0.2167519857,-0.492006079,-0.425518342,-0.718246539,-0.5310547099,0.4588976405,0.6418641282,-0.5488759136,-0.1418176676,0.003803746994,-0.1462957219,0.05932376591,-0.3697957859,-0.4969755952,-0.1708748612,-0.111049565,0.2079823401,0.8531693038,0.06137648717,0.5222398949,0.2019599368
29169,6.300879603,-0.3539783974,-0.223442118,-0.3755663114,-0.2684105556,0,1.465449824,-0.6914650144,-1.449126692,1.414585411,0.001096938403,37.8246,-92.2076,0.5897456756,-0.1492097615,0.1511012196,-0.4087405437,-1.102512318,-0.6690521597,-0.7451166299,-0.894066371,0.188459402,-2.205570487,2.47481955,0.3899273565,0.8467410923,0.3713336616,0.1039457276,-0.1252622563,0.5878963029,0.2348810053,-0.3182891326,0.7830974536,-0.301936114,0.6812034497
29171,,-0.3539783974,-0.2796890323,-0.3755663114,1.210454185,0,0.6073330001,0.2151288487,1.043687967,1.414585411,0.8643874613,40.4789,-93.0162,-0.8438823153,-0.2980366384,-0.7929143714,-1.353889846,-1.005937585,-0.3121993793,1.034730552,1.249655151,-0.5864500945,1.255554099,-1.60934654,-0.4638964092,0.4854245131,-0.3697957859,-0.5523397285,-0.2244586009,-0.1584357255,0.113837012,0.9897176355,0.4618344975,0.1204949183,-1.151396744
29173,,-0.1762410986,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,0.2151288487,-0.6181884721,0.5305046338,0.001096938403,39.5277,-91.522,0.7517485663,-0.2813981505,0.08601328258,-1.164859985,3.78247487,-0.6690521597,-0.5862017029,-0.1556196345,-0.5361192472,0.3713032554,-0.2394850977,-0.8376935653,0.5101794391,-0.4054270093,-0.5844313279,-0.1819458818,-0.1584357255,-0.2582611896,0.9348989622,-0.396610006,-0.6672083081,-0.4685309873
29175,,-0.265109748,-0.3078124895,-0.1154094738,-0.8283304272,0,0.6073330001,0.2151288487,0.2127497474,0.5305046338,0.8643874613,39.4401,-92.4971,0.8766664579,-0.2357662276,-0.5841823446,-0.4870369356,-0.1062677056,-0.5957410145,1.666651086,1.463543393,-0.2109402247,-0.5167039643,0.6183804181,-0.6321232573,0.08776559576,-0.3044718763,-0.5251476099,-0.1850457676,-0.111049565,0.00848390672,0.6132960789,0.537293936,0.3137462282,-0.02978692622
29177,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,1,0.6073330001,-0.6914650144,1.043687967,0.5305046338,0.001096938403,39.3523,-93.9899,0.809327907,-0.2418446686,0.5438060347,-0.1760884078,-0.09982939009,-0.3790418941,0.6458563782,0.8634949311,-0.5289291262,-0.201168404,0.07279610594,-0.7398029425,0.3858781086,-0.3887991051,-0.4974655433,-0.1974453107,-0.1347426452,0.2091031178,0.8629702181,-0.03574952281,-0.489743725,-0.2772835761
29179,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,1.121722712,1.874626186,1.414585411,0.8643874613,37.3623,-90.9691,0.002241216395,-0.2931178527,-0.9914439717,-1.257697136,0.5338364009,-0.6297013244,-1.218122236,-0.6404975047,-0.5261458535,1.090273568,-0.7605589665,-1.235056982,-1.441772809,-0.4386828179,-0.5758572364,-0.1748604286,-0.02812378403,-0.6875190547,0.8850638046,2.390159357,0.6643204354,1.576691328
29181,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,0.2151288487,1.043687967,0.5305046338,0.8643874613,36.6528,-90.8638,-0.06509733457,-0.2728905908,-1.260605756,-0.9556967671,0.5944921103,-0.490086717,-0.4572001739,-0.6385618645,-0.6026858517,0.4051106369,-0.7124458741,-1.134628454,-1.219505176,-0.3650449561,-0.5738974441,-0.2032022414,-0.09920302483,0.2763497808,0.9250980479,2.594123978,1.22121083,0.4933309928
29183,6.670918997,0.5347080967,0.05779245376,0.53498262,-0.4882014821,1,-1.108900648,-1.598058877,-1.449126692,-0.3535761429,-1.725484107,38.782,-90.6749,-0.4860446049,0.8644900886,2.18105499,0.4681790454,-0.1737005893,-0.666356897,0.5991166938,0.3340973363,-0.304875677,-0.9509409972,0.760904107,1.791213494,1.310764279,0.385586151,-0.4357320849,-0.2253442826,-0.09327975476,0.480331325,0.5455202646,-1.27896245,-1.678103188,-0.8004014951
29185,,-0.265109748,-0.2796890323,-0.3755663114,0.2248758676,0,0.6073330001,-0.6914650144,1.043687967,0.5305046338,0.8643874613,38.0372,-93.776,0.1076406875,-0.2838826863,-1.178733181,-0.8315410599,-0.7826296942,-0.6076001703,1.522692858,1.1460984,-0.5665033071,1.75515207,-1.39510711,-0.9664016064,-0.4104931272,-0.3792974455,-0.5121639858,-0.2054164455,-0.1584357255,-0.8959837098,0.8799141717,1.344186942,0.6452674894,-0.04328674348
29186,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,-0.6914650144,0.2127497474,-0.3535761429,0.001096938403,37.8944,-90.1944,0.7214950144,-0.2571890633,0.2044677584,0.9882907916,0.8025513593,0.07807465836,0.0008487333169,1.455800833,-0.5498036711,0.01595011252,0.1000299318,-0.7231252808,0.1367487472,-0.4006761795,-0.5915355751,-0.2187016702,1.654084915,-0.1484249735,0.954666908,0.07781319655,-0.5975289626,-0.7452772412
29187,8.635885661,-0.08737244915,0.001545539419,0.1447473637,0.8235823733,0,0.6073330001,0.2151288487,0.2127497474,-0.3535761429,0.8643874613,37.8103,-90.4723,-1.641209796,-0.1087316342,-0.5975999279,-0.01614006439,-0.3478739671,-0.5693274401,0.103676039,-0.09658260836,-0.3201836767,-0.5159526891,0.8907186771,-0.7608312985,-0.5648163891,-0.3602941263,-0.5596889497,-0.2125018987,-0.1406659153,-0.3288701857,0.7599775592,1.465968016,0.2990482412,0.1412107591
29189,8.738914587,0.6235767461,2.560780142,1.965845226,0.1850947045,1,-1.967017473,-0.6914650144,-1.449126692,-1.23765692,-1.725484107,38.6407,-90.4434,-0.7257958709,2.768103256,1.019117594,0.1024230433,-0.3631226091,-0.6722864749,0.08311057788,0.1898921413,1.024137018,-0.2402347114,0.3433187765,2.343389119,1.096923855,0.9390578217,-0.4639040997,-0.2262299642,-0.1288193752,-0.06660820023,-0.5008519264,-0.9950556521,-0.9099972777,-0.1782849161
29195,,-0.3539783974,-0.2796890323,-0.1154094738,-0.3996883941,0,0.6073330001,0.2151288487,0.2127497474,0.5305046338,0.001096938403,39.1368,-93.2018,0.638541727,-0.2413058907,-0.5683597228,-0.8472003383,1.169535344,-0.2469740222,-0.6647243727,-0.5766213781,-0.2543128904,-0.1425689428,0.03376095548,-0.1140280721,-0.2029731094,-0.2664652379,0.04515195773,-0.2191445111,1.138760419,0.1721174532,0.2154454046,0.4095358768,0.1008976024,-0.7666519519
29197,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,1.121722712,1.043687967,1.414585411,0.8643874613,40.4703,-92.521,-0.9902704696,-0.2997289141,-0.767142485,0.3283640599,-1.078114491,-0.6916923663,1.034730552,0.901239915,-0.5630242163,0.337495874,-1.141832529,-1.14550519,0.2031130168,-0.4268057434,-0.5903107049,-0.2151589436,-0.0518168643,0.906226857,1.030084113,0.3116627436,0.4999207295,-0.5675296472
29199,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-0.2507838241,1.121722712,1.043687967,-1.23765692,0.001096938403,40.4526,-92.1471,0.331126603,-0.2980612682,-0.5886126787,-0.9165485711,-0.5196753339,-0.5477653386,1.311429484,0.5866983824,-0.57299761,0.1722153424,-1.677431105,-0.6524264976,-0.9198125617,-0.4636246743,-0.620687486,-0.2381866665,-0.1584357255,1.814056807,1.054337223,-0.2860357793,-0.104329845,-1.248145434
29201,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,-0.2507838241,-0.6914650144,1.043687967,0.5305046338,0.8643874613,37.053,-89.5686,0.7517485663,-0.1935291187,-0.5274993843,-0.02173266381,0.4382782442,-0.3925182075,0.2644605534,0.36990668,0.1743110993,-0.2131888063,-0.162322591,-0.5374956553,-0.4947652156,-0.3638572487,-0.5057946607,-0.2125018987,-0.1584357255,0.5173169896,0.3471763376,0.6941897983,0.4090109584,-0.3144080735
29203,,-0.3539783974,-0.2796890323,-0.3755663114,0.3760442877,0,0.6073330001,0.2151288487,1.043687967,1.414585411,0.8643874613,37.1574,-91.4005,-0.2544260141,-0.2884997563,-1.208277181,-1.291252732,2.19898811,-0.6054439602,-0.9844238141,-0.9540712172,-0.5978151245,0.4201361398,-0.527255858,-0.8028880105,-0.5216269438,-0.4683755041,-0.5562593132,-0.03846545475,-0.1584357255,0.02305401702,0.8657942104,1.709530164,1.293612025,0.1974599977
29205,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-0.2507838241,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,39.7978,-92.0766,0.3408858133,-0.2939593724,-0.7304340025,-0.3237330325,0.07400512903,0.305015777,-0.4852439846,-0.11206773,-0.5027199753,0.5944319731,-0.9820607505,-0.6538767291,0.5544222855,-0.4291811583,-0.561158794,-0.2156017845,-0.09327975476,0.3256640003,0.9686207521,0.2877548027,0.05571490176,-0.8566507337
29207,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,0,0.6073330001,1.121722712,1.043687967,0.5305046338,0.8643874613,36.8556,-89.9443,0.672698963,-0.2221726046,-0.7647121303,-0.07206605859,1.534147318,0.107722548,-0.2328496887,-0.07529056616,-0.5124614296,0.3059423179,-0.2721656888,-0.8366058917,-0.8955843362,-0.4517475998,-0.5508698843,-0.2288870092,-0.1584357255,-0.1204055306,0.9362278997,1.604932923,0.07640095746,0.2829588404
29209,,-0.1762410986,-0.2796890323,-0.2454878926,-0.5090865928,0,0.6073330001,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,36.7469,-93.456,1.394880524,-0.2164543751,-0.3849438909,1.443528384,-1.035757152,-0.6577320564,-0.4983310962,-0.1372310526,-0.6059330031,2.257003866,-1.466822851,-0.3939227418,0.1720376842,-0.3994884721,-0.5168184925,-0.1491756608,-0.1347426452,-1.557242562,0.8327368892,0.4842481921,-0.1408026274,0.9883242925
29211,,-0.265109748,-0.2796890323,-0.2454878926,0.7221404072,0,0.6073330001,1.121722712,1.043687967,0.5305046338,0.8643874613,40.2106,-93.1115,-0.1744004898,-0.2933815973,-0.6592448624,-0.8460818184,-1.157068571,-0.6577320564,-1.491081993,-1.391525903,-0.4962256724,0.243586481,-0.540872771,-0.901503749,-0.3899518056,-0.173824057,0.6830643607,-0.2023165597,0.1140346976,0.3032484459,0.03088920449,-0.03873801542,0.09109894441,-0.8330260534
29213,,0.00149620026,-0.223442118,-0.1154094738,-0.2743777301,0,-0.2507838241,0.2151288487,0.2127497474,-1.23765692,0.001096938403,36.6548,-93.0411,1.088441321,-0.1465805253,-0.6275236703,-0.6156667223,-0.9608693766,-0.6620444767,0.1130239759,0.3011914529,-0.5409899744,0.5193044587,-0.3783776098,-0.1528217634,0.2436689594,-0.2201446475,-0.2576359571,-0.1779603144,-0.1288193752,-0.3086961868,0.6395425952,0.2586169997,0.2081384701,0.3459579876
29215,,-0.1762410986,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,0.2151288487,1.043687967,1.414585411,0.8643874613,37.3173,-91.9651,0.2403659474,-0.2345634701,-1.076278541,-0.5094073333,0.3681344908,-0.5391404979,0.4551584658,0.5286291764,-0.4676971277,0.363790504,-0.3338956941,-0.8449447225,-0.4320878498,-0.3032841688,-0.5192682329,-0.05042215701,-0.1584357255,-0.1316133077,0.7299103475,1.894069583,1.046468096,-0.01628710895
29217,,-0.1762410986,-0.2515655751,0.1447473637,0.1264174888,0,0.6073330001,-0.6914650144,1.874626186,-0.3535761429,0.8643874613,37.8506,-94.3424,0.9352217197,-0.2496790125,-0.5947138817,-0.7666669066,0.3281491628,0.2268531589,-0.3300682323,-0.141102333,-0.5690546404,0.03473199111,-0.4746037946,-0.5498226226,0.1730910853,-0.2343971368,-0.5177983887,-0.1916883799,-0.1465891854,0.5341286554,0.8772562966,0.9855678282,0.3850586834,-0.6912779722
29219,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,1,0.6073330001,-0.6914650144,-0.6181884721,0.5305046338,0.001096938403,38.7646,-91.1607,1.260203422,-0.2093137719,0.4650473524,1.165016933,1.094986428,-0.5908895416,0.00458790807,0.4037803835,-0.481613491,-0.2785497438,-0.04794052221,-0.3558541663,-0.02126141866,-0.3210997805,-0.4278929156,-0.2213587152,0.04887872684,0.4758482142,0.7531667544,0.02850306841,-0.5322045762,0.08721149007
29221,,-0.3539783974,-0.1390717464,-0.3755663114,1.558539363,0,1.465449824,1.121722712,1.043687967,0.5305046338,0.8643874613,37.9617,-90.8774,-0.09827864954,-0.2370859769,-0.9104068319,-0.3886071858,-0.02934677805,-0.4722979832,-0.06645641223,-0.6550148062,-0.4670013095,-0.5512626209,0.4803957002,-1.254997665,-1.543426016,-0.4113655466,-0.5949652116,-0.2009880373,-0.03404705409,0.2292771167,0.8765918279,2.821249417,0.8123890447,1.05132344
29223,,-0.1762410986,-0.2796890323,-0.2454878926,-0.08243361782,0,0.6073330001,1.121722712,1.043687967,0.5305046338,0.8643874613,37.1126,-90.4614,0.1008092403,-0.2738788634,-1.087316402,-0.8639781366,0.1973497001,-0.2038498191,-1.083511945,-0.6279158434,-0.5720698524,1.045948334,-0.7514810246,-1.113600098,-1.276388836,-0.3947376423,-0.5567492612,-0.2133875803,-0.1406659153,-0.6337217244,0.9131376101,2.390159357,1.144454676,0.965824597
29225,,-0.3539783974,-0.223442118,-0.2454878926,-0.02375640215,1,0.6073330001,-0.6914650144,1.874626186,0.5305046338,0.8643874613,37.2809,-92.8759,0.3457654184,-0.1976792479,-0.09074439011,0.3630381763,0.4077809601,-0.554233969,0.9786429312,1.505159658,-0.5500356105,-0.7097816762,-0.2413006861,-0.5103038156,-0.01494101203,-0.3721712008,-0.5239227397,-0.1961167882,-0.02812378403,1.356779499,0.8794158201,-0.0006347345866,0.2652973082,-0.2986582867
29227,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-0.2507838241,0.2151288487,0.2127497474,0.5305046338,0.8643874613,40.4791,-94.4221,0.5487569924,-0.3065975627,-0.6620296439,-1.360600965,-1.157068571,-0.6334746921,0.6196821549,0.4579783091,-0.5938721549,1.516246574,-1.232611949,-0.4490315369,0.7945977376,-0.4624369668,-0.5445005592,-0.2386295073,-0.1584357255,-0.7390748297,0.9998507842,-0.3741963114,-0.297036785,-1.087272612
29229,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,0,0.6073330001,0.2151288487,1.874626186,1.414585411,1.727677984,37.2702,-92.4687,-0.07583246589,-0.2562387617,-1.339592284,-0.3617627086,-0.04391770265,-0.5412967081,1.644216037,2.153599125,-0.5852903976,0.2142867504,-0.8667708875,-1.073356176,-1.029366277,-0.332976855,-0.5351915456,-0.2107305354,-0.111049565,0.7493179768,0.9143004304,1.372577622,1.361658261,0.3414580486
29510,16.63989283,0.8901826943,1.267101112,1.315453133,0.9339751011,1,-1.967017473,1.121722712,0.2127497474,-0.3535761429,-0.8621935845,38.6358,-90.2451,-1.584606376,0.6494284218,-0.8146103505,-1.448964036,-0.3366916296,-0.6916923663,-1.706084541,-1.602510684,2.65026407,-1.249197229,1.976440536,1.342729419,-0.08867908942,0.6231276406,-0.3806129257,-0.2147161028,-0.09327975476,-0.5754412832,-1.664004503,0.06062936401,1.431881976,1.079448059
30001,,-0.1762410986,-0.2515655751,-0.2454878926,1.306923506,0,-1.967017473,-0.6914650144,-0.6181884721,-1.23765692,-1.725484107,45.1327,-112.8988,0.9039922467,-0.2842336616,-0.5433726385,0.124793441,-0.9967884001,0.8985126216,-0.2309801014,-0.3095030304,-0.5850584582,0.5455990887,0.4504384917,0.9982994494,1.209111073,-0.1275034665,-0.3509710667,-0.04820795288,0.007415836374,-1.370072684,0.7179499097,-0.1575305969,0.05789238131,-0.6395286727
30003,,-0.265109748,-0.223442118,-0.3755663114,1.429250582,0,0.6073330001,2.028316575,1.043687967,0.5305046338,0.8643874613,45.4234,-107.4898,0.04420582062,-0.2725704028,-0.4703101,-1.306912011,-1.130637591,1.786871205,-1.147077916,-1.468951511,-0.612427306,-1.417482861,-0.9194229509,-0.469697335,0.09671950515,-0.3709834933,-0.281153465,8.268342727,-0.1406659153,3.248652283,-2.417512085,-0.6790225581,1.873365954,3.360917177
30005,,-0.1762410986,-0.2515655751,-0.3755663114,2.181114566,0,-0.2507838241,2.028316575,0.2127497474,-0.3535761429,0.8643874613,48.4327,-108.9586,0.365283839,-0.292213732,-0.6948394325,-0.5183554924,-1.018814216,0.3465228224,-0.3955037905,-0.4391909239,-0.5871459127,-0.7315686553,-0.9139761858,-0.1252673659,0.4817376092,-0.4517475998,-0.4692935286,6.286630038,0.1732673982,2.21977834,-1.528286758,0.8555683995,1.945222779,1.778063602
30007,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-0.2507838241,-1.598058877,1.043687967,-1.23765692,-0.8621935845,46.3324,-111.4955,0.3281988399,-0.2944827567,0.1215825364,-0.4132146233,0.1776958948,0.2780631501,-0.9806846393,-1.247320708,-0.5982790033,0.6920977417,-0.4237673196,0.2387407279,0.9246927741,-0.2272708921,-0.5386211822,-0.1230480522,-0.1584357255,-0.5081946202,0.8601462259,-0.6117814743,-1.180549112,-0.2997832715
30009,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,1,-1.108900648,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,45.2274,-109.0281,0.7624836976,-0.2811877705,0.292618749,0.8082090902,-0.9324052448,0.2543448384,-1.016206799,-0.7992200012,-0.5954957306,1.175918934,-0.3756542272,0.8935202272,1.25388062,-0.3555432965,-0.4893813999,-0.1283621421,-0.0518168643,-1.28825591,0.8888845001,-0.3854031587,-0.8626370976,-0.963524287
30011,,-0.3539783974,-0.2796890323,-0.3755663114,6.851423122,0,-1.108900648,0.2151288487,1.043687967,-1.23765692,0.001096938403,45.5168,-104.5362,0.5985289648,-0.3089671592,-0.6133719173,-1.332637968,-1.157068571,-0.5704055452,-0.5076790331,-0.3453123741,-0.6147466999,2.017347095,-1.380582403,-0.335550926,0.9889502415,-0.4683755041,-0.6013345367,-0.1677749754,-0.1584357255,-1.303946798,1.010316167,-1.24085917,-0.3329651975,-1.63851515
30013,,0.09036484967,0.08591591094,0.1447473637,0.8683361818,1,-0.2507838241,-0.6914650144,-0.6181884721,-1.23765692,-0.8621935845,47.308,-111.347,-1.710174882,-0.05860168552,-0.1395033815,0.5744384344,-0.8402356752,-0.6124516432,0.451419291,0.4715277905,-0.5259139141,-0.1117666619,0.01015830637,0.5316874806,0.898884447,-0.1892642538,-0.3593001841,0.2927794818,-0.0695866745,0.1553057875,0.449670645,-0.2300015428,-0.2676408111,-0.7531521346
30015,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.108900648,0.2151288487,-0.6181884721,-1.23765692,-0.8621935845,47.8806,-110.4353,-0.1460987799,-0.2949332776,-0.6399286058,-0.3986738648,-0.9415544301,0.6613295048,-0.09823939763,-0.1652978355,-0.6103398515,0.3104499688,-0.6779496947,0.4102305968,0.9426005929,-0.3947376423,-0.5459704034,2.405573054,-0.1465891854,0.373857442,-0.02426170318,-0.9472397703,0.579398733,-0.9590243479
30017,,-0.265109748,-0.1953186608,-0.2454878926,2.492402168,0,-1.108900648,-0.6914650144,0.2127497474,-1.23765692,-0.8621935845,46.2527,-105.5717,0.6297584377,-0.2762833522,-0.08160524376,-0.34834047,-1.021186227,0.05920781952,1.055296014,0.8180073864,-0.5836668218,0.2586119839,-0.0252456673,0.1430254522,0.948394299,-0.332976855,-0.4462659687,-0.04156534052,0.07257180711,-0.3546480732,0.7865563099,0.3662027339,-0.581197866,-1.24252051
30019,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.967017473,0.2151288487,-1.449126692,-2.121737696,-1.725484107,48.7838,-105.5486,0.3750430493,-0.3075109195,-0.009859147452,-0.6503408387,-1.157068571,-0.67336458,0.09245851476,-0.1982037189,-0.6147466999,1.816756632,-1.208101505,0.1923333215,1.254934021,-0.3187243656,-0.5278423244,0.08508713522,-0.1584357255,-1.21988847,0.8812431092,-1.514306244,-1.203412647,-1.621640379
30021,,-0.1762410986,-0.2796890323,-0.1154094738,0.2258703967,0,-1.108900648,-0.6914650144,-0.6181884721,-1.23765692,-0.8621935845,47.2664,-104.8995,1.385121314,-0.2846646839,0.3382385322,-0.6447482393,-1.025591391,-0.1057422572,2.16957009,1.488706716,-0.5709101555,0.065534272,0.2053340586,-0.1241796923,0.9689356205,-0.4208672062,-0.4663538401,0.03770316702,-0.09327975476,-0.3501649623,0.8174541076,-0.3936215134,-0.3874021862,-1.46639248
30023,,-0.265109748,-0.1390717464,-0.3755663114,5.674895221,0,-1.108900648,1.121722712,0.2127497474,-2.121737696,0.001096938403,46.0608,-113.0678,0.502888704,-0.2843824669,-0.7427883056,0.03866740994,-0.9950941065,-0.6722864749,-1.584561362,-1.688646673,-0.5509633681,0.8168094156,0.7463793998,-0.2579635435,0.5754903076,-0.298533339,-0.4251982012,-0.05042215701,1.891015718,-2.140046974,0.6797429556,1.232118469,0.8994882266,-0.4291565203
30025,,-0.265109748,-0.3078124895,-0.3755663114,-0.8283304272,0,-1.108900648,-0.6914650144,-1.449126692,-2.121737696,-1.725484107,46.334,-104.4174,0.7517485663,-0.3036440335,0.8280562709,1.836128864,-1.083875089,3.055261827,0.7860754314,0.4773347111,-0.5838987612,-0.2777984686,-0.63800675,-0.4910882489,1.369228041,-0.343666222,-0.5868810683,-0.04776511206,-0.1584357255,1.202112174,0.9066590396,-0.8964353958,-1.18708155,-1.693639404
30027,,-0.08737244915,-0.223442118,-0.2454878926,1.782308406,0,-1.108900648,-0.6914650144,-0.6181884721,-1.23765692,-0.8621935845,47.2636,-109.2245,1.002560271,-0.2776410725,-0.4728417195,1.380891271,-0.382098697,-0.4043773634,-0.2515455625,-0.1014217089,-0.596887367,1.230010745,-0.8613241224,0.6103625368,1.176982339,-0.07405663136,-0.5836964058,-0.01853761766,0.4753541717,-0.7715773834,0.8797480545,-0.6857466665,-0.287238127,-1.258270297
30029,,0.1792334991,0.02966899659,0.2748257825,0.4317379161,0,-1.108900648,-1.598058877,-0.6181884721,-2.121737696,-1.725484107,48.2951,-114.0497,-0.6389388993,-0.01572112186,0.1582403866,0.8865054821,-0.479690006,-0.4555873545,0.05506676723,0.07859282979,-0.5964234882,-0.1057564607,0.1490508184,0.99141085,1.314977884,-0.253400456,-0.4680686584,-0.06592158586,-0.1228961051,-0.02513942475,0.8096465996,-0.9644236028,-0.56214492,-0.3087831497
30031,,0.09036484967,-0.05470137493,0.1447473637,0.08564179655,0,-1.967017473,-0.6914650144,-1.449126692,-2.121737696,-1.725484107,45.5404,-111.1704,-0.9180523135,0.001263210151,0.8542332164,1.620254526,-0.5708429994,-0.4539701969,0.0812409905,0.2973201725,-0.5887694884,-1.451290243,2.138027903,2.994543039,1.682088169,-0.05386560474,-0.4178489799,-0.1323477095,-0.09920302483,-0.4756920665,0.7656255438,-1.620397732,-0.518595329,-0.8184012514
